timestamp,symbol,option_type,strike,latest_trade_price,latest_quote_bid,latest_quote_ask,implied_volatility,delta,gamma,theta,vega,rho,price
2025-07-08T12:31:47.639743,SPY250708P00620000,put,620.0,0.37,0.36,0.37,0.058669708071825,-0.3038870804127962,0.18341085715321184,-0.3074978953984385,0.11365156847894387,-0.005179464365958933,620.89
2025-07-08T12:31:47.639743,SPY250708C00627000,call,627.0,0.01,0.03,0.04,0.08064110544526841,0.011143594722820609,0.011175747831296193,-0.03932563910765502,0.00951852231305172,0.000189286206231564,620.89
2025-07-08T12:31:47.639743,SPY250708C00620000,call,620.0,1.27,1.26,1.27,0.05196518095817354,0.7187389628311647,0.19975962882576348,-0.3458222295848443,0.10963687096299168,0.012191447524171006,620.89
2025-07-08T12:31:47.639743,SPY250708C00617000,call,617.0,3.76,4.01,4.059,0.01,1.0,2.516280374799475e-33,-0.08450897058094098,2.6576359896992656e-34,0.016901794116188192,620.89
2025-07-08T12:31:47.639743,SPY250708P00622000,put,622.0,1.38,1.38,1.4,0.05858913383873156,-0.7041021650714144,0.18146143667417697,-0.2688709316656817,0.11228917434250364,-0.012015068308799741,620.89
2025-07-08T12:31:47.639743,SPY250708P00623000,put,623.0,2.19,2.16,2.25,0.06177150087669702,-0.8426214427888798,0.11989548807694497,-0.1696258675086134,0.07822173768771745,-0.014393567879813359,620.89
2025-07-08T12:31:47.639743,SPY250708C00621000,call,621.0,0.67,0.67,0.68,0.05263197707839945,0.49473355171233624,0.23321383186955397,-0.38314860284693103,0.12964042764137187,0.008397400408840341,620.89
2025-07-08T12:31:47.639743,SPY250708P00624000,put,624.0,3.15,3.06,3.22,0.07478536848294046,-0.892411927073752,0.0761433049134754,-0.14855648839963326,0.060142963901582226,-0.015266839490433478,620.89
2025-07-08T12:31:47.639743,SPY250708P00618000,put,618.0,0.13,0.12,0.13,0.07499799207475563,-0.11022341517652334,0.07725992235425577,-0.22009532809095228,0.06119844249152604,-0.0018785374314781247,620.89
2025-07-08T12:31:47.639743,SPY250708P00626000,put,626.0,5.36,4.97,5.25,0.14307815207082974,-0.858234264476219,0.04827595172575673,-0.4481659793458952,0.07295257615782169,-0.01474600198549698,620.89
2025-07-08T12:31:47.639743,SPY250708C00628000,call,628.0,0.01,0.03,0.04,0.09211596549664575,0.009884643465383825,0.008813122323253375,-0.04033107618982992,0.008574349313210432,0.00016787058304718264,620.89
2025-07-08T12:31:47.639743,SPY250708C00618000,call,618.0,3.0,2.96,2.97,0.05164466458928174,0.9622924850560832,0.04893333421742642,-0.15035799963098392,0.026691116190604172,0.016287062494423785,620.89
2025-07-08T12:31:47.639743,SPY250708P00619000,put,619.0,0.22,0.17,0.22,0.0675816144662976,-0.18343962546179504,0.12089556854324143,-0.27595860194425625,0.08629296875983711,-0.00312646106994449,620.89
2025-07-08T12:31:47.639743,SPY250708C00616000,call,616.0,4.86,4.87,4.89,0.01,1.0,6.349695088696389e-52,-0.08437200304353264,6.706398205995224e-53,0.016874400608706527,620.89
2025-07-08T12:32:01.856104,SPY250708C00626000,call,626.0,0.02,0.03,0.04,0.0757668257136062,0.02189824296909809,0.021230834310378473,-0.06622946623094825,0.01699149457579446,0.00037197716481060907,620.925
2025-07-08T12:32:01.856104,SPY250708C00628000,call,628.0,0.01,0.01,0.02,0.09171239143401273,0.009923367365724417,0.008881674576665565,-0.040298082629775724,0.008604156520070516,0.00016853881867294322,620.925
2025-07-08T12:32:01.856104,SPY250708C00624000,call,624.0,0.02,0.01,0.02,0.0494643496748429,0.031881463725288,0.04450974441975466,-0.060225896950254806,0.023255882883376863,0.0005418081606454907,620.925
2025-07-08T12:32:01.856104,SPY250708P00616000,put,616.0,0.06,0.05,0.06,0.09298069250909101,-0.047774390489158214,0.03290952633619863,-0.14619483032995736,0.032322119792918,-0.0008143647510816593,620.925
2025-07-08T12:32:01.856104,SPY250708P00628000,put,628.0,7.46,6.98,7.27,0.19924966470448352,-0.857242000499006,0.03482825839893622,-0.6563308022808645,0.07330182453649603,-0.014787479155064258,620.925
2025-07-08T12:32:01.856104,SPY250708P00626000,put,626.0,5.36,5.13,5.23,0.14709511307469533,-0.8498067518104203,0.04881278278474752,-0.4847916669856195,0.07584330313301565,-0.014603459105969458,620.925
2025-07-08T12:32:01.856104,SPY250708P00623000,put,623.0,2.19,2.2,2.23,0.06536870541083424,-0.8246705099735139,0.12147776774080318,-0.20370736387520877,0.08387878179297661,-0.01408900099740559,620.925
2025-07-08T12:32:01.856104,SPY250708P00627000,put,627.0,6.31,6.17,6.24,0.15909384633008983,-0.874634149903194,0.0398931677123182,-0.45802745065128475,0.06704051347524283,-0.01505184135694906,620.925
2025-07-08T12:32:01.856104,SPY250708C00617000,call,617.0,3.76,3.99,4.03,0.01,1.0,6.6738459092222145e-34,-0.08450897058094098,7.049553367321377e-35,0.016901794116188192,620.925
2025-07-08T12:32:01.856104,SPY250708C00623000,call,623.0,0.11,0.11,0.12,0.05352781132935973,0.12704772607614628,0.11967581853053284,-0.19189236908006796,0.06766612710100622,0.0021582769675022226,620.925
2025-07-08T12:32:01.856104,SPY250708P00620000,put,620.0,0.43,0.4,0.41,0.06485093942305731,-0.3151704132404347,0.16858154425171126,-0.34758685540128575,0.11548131667174955,-0.005373347639488133,620.925
2025-07-08T12:32:01.856104,SPY250708C00616000,call,616.0,4.89,4.85,4.9,0.01,1.0,1.2062324092419166e-52,-0.08437200304353264,1.2741378596399952e-53,0.016874400608706527,620.925
2025-07-08T12:32:01.856104,SPY250708P00618000,put,618.0,0.1,0.08,0.13,0.07042217158274756,-0.09341667712988466,0.07293697202569127,-0.18307942388343132,0.05425535010299856,-0.0015919109656677979,620.925
2025-07-08T12:32:01.856104,SPY250708P00622000,put,622.0,1.44,1.39,1.42,0.06593279894446229,-0.6771745791953396,0.16749619371590965,-0.3267628474287276,0.11665191760041976,-0.011559304810599075,620.925
2025-07-08T12:32:01.856104,SPY250708C00614000,call,614.0,6.42,6.82,6.94,0.01,1.0,8.729631504773995e-103,-0.08409806796871598,9.221070430306999e-104,0.016819613593743194,620.925
2025-07-08T12:32:01.856104,SPY250708C00619000,call,619.0,2.12,2.07,2.11,0.05410980753168292,0.874123076809223,0.11762746224623043,-0.2559540048166656,0.06723108871278366,0.014812188259390869,620.925
2025-07-08T12:32:01.856104,SPY250708C00620000,call,620.0,1.24,1.24,1.26,0.0467592152467997,0.7473959325149467,0.21025256347192603,-0.306192507522197,0.10384699666739992,0.012680460805392962,620.925
2025-07-08T12:32:01.856104,SPY250708P00621000,put,621.0,0.8,0.73,0.74,0.062088092160068865,-0.49736235387760164,0.19769675672841003,-0.3600909579210113,0.12965619946300141,-0.008482869029628762,620.925
2025-07-08T12:32:01.856104,SPY250708C00615000,call,615.0,5.78,5.94,6.03,0.01,1.0,1.3401174241005768e-75,-0.08423503550612431,1.4155599976648657e-76,0.016847007101224862,620.925
2025-07-08T12:32:01.856104,SPY250708P00624000,put,624.0,3.15,3.13,3.21,0.07964897108561544,-0.87492903649529,0.07955318986693079,-0.19169532419062052,0.06693036536652973,-0.014970282520159939,620.925
2025-07-08T12:32:01.856104,SPY250708P00615000,put,615.0,0.05,0.01,0.06,0.10412438082779825,-0.03696119609428172,0.0238759771939482,-0.13356596064660126,0.026260259584399228,-0.0006301405667079963,620.925
2025-07-08T12:32:01.856104,SPY250708P00617000,put,617.0,0.05,0.08,0.09,0.07496564858035758,-0.04917096663484444,0.0417694751744431,-0.11978716568577628,0.033075525178756,-0.0008378488344586511,620.925
2025-07-08T12:32:01.856104,SPY250708C00625000,call,625.0,0.02,0.03,0.04,0.06282812456941497,0.025838536054215894,0.029424018365130016,-0.0635381242656225,0.019527268894023845,0.00043900802738257533,620.925
2025-07-08T12:32:01.856104,SPY250708C00621000,call,621.0,0.65,0.66,0.67,0.049742896005820714,0.5030024767914473,0.2467595593823775,-0.36516711147231395,0.12965536128512695,0.008539090764430941,620.925
2025-07-08T12:32:01.856104,SPY250708C00627000,call,627.0,0.01,0.01,0.02,0.08023124124512546,0.0111942493529214,0.01127658646097095,-0.039287968137810055,0.009556670067885327,0.00019015861039623847,620.925
2025-07-08T12:32:01.856104,SPY250708P00625000,put,625.0,4.12,4.12,4.19,0.09246535649639502,-0.9067216633268909,0.05548845251575099,-0.17287402585606995,0.05419598190815529,-0.015537702706883552,620.925
2025-07-08T12:32:01.856104,SPY250708P00619000,put,619.0,0.23,0.22,0.23,0.06948152486370532,-0.18585938187433182,0.1185451795581989,-0.28641777015012543,0.08700388934529535,-0.0031680749778169714,620.925
2025-07-08T12:32:01.856104,SPY250708C00618000,call,618.0,2.99,2.91,3.04,0.01,1.0,2.3788804063991345e-19,-0.0846459381183493,2.5128006560973002e-20,0.01692918762366986,620.925
2025-07-08T12:32:01.856104,SPY250708C00622000,call,622.0,0.23,0.24,0.29,0.04618642653085524,0.25538041232800235,0.2140844142940274,-0.2628861995290955,0.10444432332589906,0.004338139247253827,620.925
2025-07-08T12:32:01.856104,SPY250708P00614000,put,614.0,0.02,0.04,0.05,0.10213357917641022,-0.016742036668607407,0.012535953752331628,-0.06763692436723932,0.013524193017542747,-0.00028535751009470137,620.925
2025-07-08T12:32:36.817351,SPY250708P00628000,put,628.0,7.46,6.14,7.88,0.19261919363968508,-0.8673416968822465,0.03427043368865869,-0.5966346198702042,0.06971522727105645,-0.014957984639541934,620.87
2025-07-08T12:32:36.817351,SPY250708C00625000,call,625.0,0.03,0.01,0.04,0.06809310041315152,0.034383175385484854,0.03441219046273969,-0.0871754637346613,0.024747077220990742,0.0005840406055228857,620.87
2025-07-08T12:32:36.817351,SPY250708P00620000,put,620.0,0.41,0.4,0.41,0.06161769695131847,-0.3160189169425913,0.17764659372731847,-0.3292271588821226,0.11560346011774905,-0.005386757944168402,620.87
2025-07-08T12:32:36.817351,SPY250708C00617000,call,617.0,4.01,3.87,4.05,0.07574647806297764,0.9466934022309421,0.04408620665763822,-0.21353674180071494,0.03526741784041101,0.015993521442277395,620.87
2025-07-08T12:32:36.817351,SPY250708P00618000,put,618.0,0.13,0.12,0.13,0.07463756573873696,-0.11066603336434144,0.07785889999733943,-0.2196048822380408,0.061372556869078006,-0.0018860060310936632,620.87
2025-07-08T12:32:36.817351,SPY250708P00615000,put,615.0,0.05,0.01,0.06,0.10334975790212415,-0.03720595695686624,0.02418718653035673,-0.1332502433814636,0.02639996214571526,-0.0006342482875564254,620.87
2025-07-08T12:32:36.817351,SPY250708P00625000,put,625.0,4.19,4.14,4.18,0.09612739913724182,-0.9011153956391771,0.05571996939600205,-0.19466960434937988,0.05656744299622348,-0.015442890840835501,620.87
2025-07-08T12:32:36.817351,SPY250708C00621000,call,621.0,0.68,0.68,0.69,0.054163358801352104,0.4903818912763244,0.22658126343253293,-0.39261945478000077,0.12960986818458192,0.008322833009225523,620.87
2025-07-08T12:32:36.817351,SPY250708C00619000,call,619.0,2.14,2.06,2.14,0.06303026883886854,0.8308375651527224,0.12314956852482309,-0.3287208901367717,0.0819767205813734,0.0140740306596266,620.87
2025-07-08T12:32:36.817351,SPY250708P00617000,put,617.0,0.09,0.04,0.05,0.08430235088081342,-0.07349238001496083,0.05087418346783682,-0.18465880338582297,0.04529451608778763,-0.0012525812049286164,620.87
2025-07-08T12:32:36.817351,SPY250708C00622000,call,622.0,0.25,0.28,0.29,0.049444201612243034,0.25836812881848537,0.20121076130163187,-0.28169305623508795,0.10506911145092822,0.0043880279490283,620.87
2025-07-08T12:32:36.817351,SPY250708P00624000,put,624.0,3.12,3.16,3.21,0.06586723068892635,-0.9217755320604876,0.06828216858165988,-0.07760660487092189,0.04749907984589065,-0.01576500752302574,620.87
2025-07-08T12:32:36.817351,SPY250708C00616000,call,616.0,4.99,4.91,5.0,0.08355787402954777,0.9666745302540038,0.027331605572977143,-0.18229978548327425,0.02411909527222555,0.01630655385202201,620.87
2025-07-08T12:32:36.817351,SPY250708P00622000,put,622.0,1.39,1.35,1.38,0.0582199227763108,-0.70891789657205,0.1812354311957093,-0.2639036859755836,0.11143541046747471,-0.01209687272451202,620.87
2025-07-08T12:32:36.817351,SPY250708C00627000,call,627.0,0.01,0.03,0.04,0.0808752152773606,0.011114878575906798,0.011118780528586631,-0.03934708161153601,0.009496883144492473,0.00018879163455954087,620.87
2025-07-08T12:32:36.817351,SPY250708P00614000,put,614.0,0.02,0.04,0.05,0.10145238795005215,-0.016843859369123804,0.012686870991836246,-0.06751837646127372,0.013593311967675548,-0.00028706430045232016,620.87
2025-07-08T12:32:36.817351,SPY250708P00616000,put,616.0,0.02,0.05,0.06,0.0759315717587527,-0.02180583986221951,0.021111120879916682,-0.06241654536138503,0.01692942348339893,-0.00037146826836318515,620.87
2025-07-08T12:32:36.817351,SPY250708C00620000,call,620.0,1.3,1.26,1.28,0.055936255469848206,0.7009677520972106,0.19099051076028695,-0.37499615504859446,0.11282716269046857,0.011887941047797128,620.87
2025-07-08T12:32:36.817351,SPY250708C00628000,call,628.0,0.03,0.01,0.04,0.10782039610868865,0.022957759947564348,0.015527095650450844,-0.0972655076031862,0.017680707440196973,0.0003896927237984733,620.87
2025-07-08T12:32:36.817351,SPY250708C00614000,call,614.0,6.42,6.78,7.05,0.01,1.0,3.379867891154337e-101,-0.08409806796871598,3.569506786473181e-102,0.016819613593743194,620.87
2025-07-08T12:32:36.817351,SPY250708C00618000,call,618.0,3.06,2.97,3.06,0.0704398261108564,0.9024518929382712,0.07528539465994255,-0.27358895262568217,0.05600637877365166,0.015266994705988603,620.87
2025-07-08T12:32:36.817351,SPY250708P00619000,put,619.0,0.22,0.21,0.22,0.06715605044905384,-0.1843619831922052,0.12204621588946565,-0.2749416075573809,0.08656014031379215,-0.003142049986425878,620.87
2025-07-08T12:32:36.817351,SPY250708P00623000,put,623.0,2.22,2.13,2.22,0.06344329699576803,-0.83852496096057,0.1187204546058429,-0.1807126275479508,0.0795462629931371,-0.014324246370180524,620.87
2025-07-08T12:32:36.817351,SPY250708C00615000,call,615.0,5.83,5.98,6.06,0.01,1.0,3.065775686095165e-74,-0.08423503550612431,3.237791378166459e-75,0.016847007101224862,620.87
2025-07-08T12:32:36.817351,SPY250708C00626000,call,626.0,0.01,0.01,0.02,0.06918769755036418,0.012788954595839843,0.014678908006893499,-0.03819113104583568,0.010725835047164378,0.0002172678969840836,620.87
2025-07-08T12:32:36.817351,SPY250708C00624000,call,624.0,0.05,0.05,0.06,0.059955319714327375,0.059714338664577704,0.060910199481036424,-0.12068949854323698,0.03856792124720246,0.0010143792177171604,620.87
2025-07-08T12:32:36.817351,SPY250708P00626000,put,626.0,5.36,5.1,5.21,0.14068947699058162,-0.8632697624692983,0.04790361260992251,-0.42653530281488616,0.07117678516957174,-0.014831186230803118,620.87
2025-07-08T12:32:36.817351,SPY250708C00623000,call,623.0,0.11,0.11,0.12,0.054558088719415414,0.1250951062911403,0.11616509072837787,-0.19321243618777545,0.0669334591790082,0.0021248711956980875,620.87
2025-07-08T12:32:36.817351,SPY250708P00621000,put,621.0,0.78,0.77,0.78,0.05841159754056538,-0.5088332479225371,0.21011171308516258,-0.3351697356400612,0.12961576712363296,-0.008676693113360704,620.87
2025-07-08T12:32:36.817351,SPY250708P00627000,put,627.0,6.31,5.93,6.22,0.15157311870775983,-0.8882230634177691,0.038614401059821994,-0.39205126225597353,0.06181302195628399,-0.015281672695457282,620.87
2025-07-08T12:32:49.351540,SPY250708C00626000,call,626.0,0.01,0.03,0.04,0.07073585443529508,0.012539745577365799,0.014118151042533762,-0.03835159387661911,0.010542510130857698,0.0002129841553340823,620.74
2025-07-08T12:32:49.351540,SPY250708C00624000,call,624.0,0.02,0.05,0.06,0.05199128801185467,0.030527115826842633,0.04086507250280232,-0.0608986367687681,0.02242897617963002,0.0005186137500918983,620.74
2025-07-08T12:32:49.351540,SPY250708P00624000,put,624.0,3.12,3.18,3.3,0.011595935881877413,-1.0,4.879089686457596e-16,0.08546774334279926,5.972706939767538e-17,-0.01709354866855986,620.74
2025-07-08T12:32:49.351540,SPY250708C00621000,call,621.0,0.58,0.58,0.6,0.051204129869051686,0.45866549848304133,0.23850764392915327,-0.3689943483015711,0.128924035782183,0.007784438945982551,620.74
2025-07-08T12:32:49.351540,SPY250708P00617000,put,617.0,0.09,0.08,0.09,0.08218743778472945,-0.07510441986409988,0.05306627182178218,-0.1828034748559346,0.04604162232030738,-0.0012797347283958177,620.74
2025-07-08T12:32:49.351540,SPY250708C00625000,call,625.0,0.03,0.03,0.04,0.0698958374411419,0.033613255399904035,0.03291292772462837,-0.08772637795414497,0.02428535341960401,0.0005708244426557746,620.74
2025-07-08T12:32:49.351540,SPY250708P00615000,put,615.0,0.05,0.01,0.02,0.1015148018954026,-0.03779942691592675,0.02494990061325031,-0.13249280528213572,0.02673774584041012,-0.0006442086647614341,620.74
2025-07-08T12:32:49.351540,SPY250708C00627000,call,627.0,0.03,0.03,0.04,0.09660215965675266,0.025300671982923816,0.018808283895041435,-0.09479173767707999,0.019180618461086766,0.0004294558664843861,620.74
2025-07-08T12:32:49.351540,SPY250708C00620000,call,620.0,1.22,1.22,1.24,0.056747463647788036,0.6733534465950336,0.19560761074556093,-0.38957751155871356,0.11718143256653116,0.011418011464093183,620.74
2025-07-08T12:32:49.351540,SPY250708C00614000,call,614.0,6.42,6.66,6.76,0.01,1.0,1.7109157011417026e-97,-0.08409806796871598,1.8061558045580164e-98,0.016819613593743194,620.74
2025-07-08T12:32:49.351540,SPY250708P00627000,put,627.0,6.31,6.28,6.39,0.12955675204992062,-0.927317114902766,0.032831221333113385,-0.21115639964183802,0.04490282760348335,-0.015943365093280634,620.74
2025-07-08T12:32:49.351540,SPY250708P00619000,put,619.0,0.2,0.19,0.2,0.06207364554351855,-0.18200911157554267,0.13101285111179367,-0.25095153849586965,0.08585147263969237,-0.0031008311210795176,620.74
2025-07-08T12:32:49.351540,SPY250708P00614000,put,614.0,0.03,0.01,0.05,0.1061804189196339,-0.023197330076172196,0.015908683077361072,-0.09269495159811969,0.017832213859928055,-0.0003953290594926883,620.74
2025-07-08T12:32:49.351540,SPY250708P00626000,put,626.0,5.36,5.15,5.19,0.12280088633884173,-0.9011688468554786,0.043608955888438695,-0.26975330356682536,0.05653322869934836,-0.015472645205399175,620.74
2025-07-08T12:32:49.351540,SPY250708C00616000,call,616.0,4.99,4.85,4.86,0.11406040243192886,0.9048795429571557,0.04565005307442595,-0.3897393981130603,0.054967095057935705,0.015252189794389717,620.74
2025-07-08T12:32:49.351540,SPY250708C00617000,call,617.0,3.91,3.81,3.92,0.08119442798928667,0.9273504516943653,0.05236827677003553,-0.2605485964523052,0.04488705463548758,0.015663932037938314,620.74
2025-07-08T12:32:49.351540,SPY250708P00622000,put,622.0,1.5,1.45,1.47,0.059738170489988134,-0.7267902677017253,0.1713574646252452,-0.26077111228678646,0.10806412594176738,-0.012401309336251207,620.74
2025-07-08T12:32:49.351540,SPY250708P00621000,put,621.0,0.85,0.84,0.86,0.05857254653069967,-0.5360063136121516,0.2087752383253255,-0.3323680787264208,0.12909210825137776,-0.009138919427715261,620.74
2025-07-08T12:32:49.351540,SPY250708P00616000,put,616.0,0.03,0.02,0.07,0.07934566569637451,-0.030003949769284555,0.02639597235835589,-0.08516094512447905,0.02210993533302542,-0.0005110863501311245,620.74
2025-07-08T12:32:49.351540,SPY250708C00615000,call,615.0,5.83,5.84,5.89,0.07382319630886494,0.9926885923343799,0.008442334652923992,-0.10789791394592424,0.006579335117271989,0.01672250730974306,620.74
2025-07-08T12:32:49.351540,SPY250708P00625000,put,625.0,4.19,4.23,4.31,0.06277636368403397,-0.9792304701203981,0.024510121386693867,0.03285670108743861,0.01624307378191501,-0.016768151288288655,620.74
2025-07-08T12:32:49.351540,SPY250708P00618000,put,618.0,0.14,0.13,0.14,0.07385871971406387,-0.11866584152072468,0.08270395974767504,-0.2280270933855645,0.06448440218343178,-0.0020219351908376615,620.74
2025-07-08T12:32:49.351540,SPY250708P00623000,put,623.0,2.34,2.25,2.34,0.06477028132665079,-0.848462630280151,0.11154783665213162,-0.17453926876845174,0.07627171903224463,-0.01449355323616715,620.74
2025-07-08T12:32:49.351540,SPY250708C00619000,call,619.0,1.97,2.0,2.04,0.05536972056338145,0.8454869073002598,0.132179243056741,-0.2855212392721192,0.0772613320634768,0.014324864187330498,620.74
2025-07-08T12:32:49.351540,SPY250708C00622000,call,622.0,0.22,0.22,0.27,0.049637027104563296,0.23378008336862244,0.1899960378114592,-0.26693743569571743,0.09955817021620998,0.003969771204116068,620.74
2025-07-08T12:32:49.351540,SPY250708C00623000,call,623.0,0.1,0.1,0.11,0.05541343255534394,0.11423859312296575,0.10729994586524633,-0.18361100138034617,0.0627684140057469,0.0019400675149356065,620.74
2025-07-08T12:32:49.351540,SPY250708C00618000,call,618.0,2.95,2.85,2.94,0.07153483612470322,0.888757540797781,0.08155587262924414,-0.2954555610489295,0.06158847134566613,0.015033900160953824,620.74
2025-07-08T12:32:49.351540,SPY250708P00620000,put,620.0,0.45,0.45,0.47,0.061399202522606444,-0.33892654798015487,0.18344872929467185,-0.3361553607005645,0.11890607333888754,-0.005776308640909624,620.74
2025-07-08T12:33:01.154604,SPY250708P00617000,put,617.0,0.06,0.05,0.06,0.07454679351776464,-0.05780661333855608,0.04776759636145493,-0.13517907622058511,0.03758780595413017,-0.0009846888483664412,620.71
2025-07-08T12:33:01.154604,SPY250708P00625000,put,625.0,4.19,4.21,4.37,0.01,-1.0,9.356211287116812e-37,0.08560471088020763,9.876080941509562e-38,-0.017120942176041525,620.71
2025-07-08T12:33:01.154604,SPY250708C00626000,call,626.0,0.01,0.01,0.02,0.0710925896268942,0.012483769922295919,0.013993676277298446,-0.03838814357442088,0.010501244663556284,0.00021202194050597985,620.71
2025-07-08T12:33:01.154604,SPY250708C00624000,call,624.0,0.02,0.01,0.02,0.05239937600202194,0.03031975043285996,0.04032043574762621,-0.0610047980448746,0.02230159640445165,0.000515062254552891,620.71
2025-07-08T12:33:01.154604,SPY250708C00615000,call,615.0,5.83,5.62,5.84,0.09525317590811194,0.9701893374521064,0.021871289963981046,-0.18642943620521618,0.021990671093953775,0.016339074620545128,620.71
2025-07-08T12:33:01.154604,SPY250708C00619000,call,619.0,1.93,1.93,1.95,0.0534659141769706,0.8499266477600148,0.13426846432825623,-0.2745773352242657,0.07577669133688965,0.014400766288523801,620.71
2025-07-08T12:33:01.154604,SPY250708P00619000,put,619.0,0.26,0.25,0.26,0.06811748450235929,-0.20783917172156152,0.12943414700803485,-0.29926392417657693,0.09306622270684863,-0.0035415849939534057,620.71
2025-07-08T12:33:01.154604,SPY250708P00614000,put,614.0,0.04,0.01,0.05,0.11089017841220555,-0.02877541420397589,0.018243680587041598,-0.11594820409727954,0.021354537117333764,-0.0004904434890561617,620.71
2025-07-08T12:33:01.154604,SPY250708P00621000,put,621.0,0.87,0.84,0.89,0.05886938193911243,-0.5420465363234814,0.20742314213918406,-0.33318555906181185,0.12889358554619731,-0.009241745357845157,620.71
2025-07-08T12:33:01.154604,SPY250708P00618000,put,618.0,0.15,0.14,0.15,0.0748285646657167,-0.12423415118832937,0.08431074517928884,-0.2385725672358471,0.06659397865087138,-0.0021168049310714494,620.71
2025-07-08T12:33:01.154604,SPY250708P00622000,put,622.0,1.55,1.48,1.55,0.06234403147375032,-0.7232760164446375,0.1652402687028084,-0.2772576370900719,0.10874151889521196,-0.012342319347050714,620.71
2025-07-08T12:33:01.154604,SPY250708C00621000,call,621.0,0.56,0.56,0.57,0.05071073872199545,0.45103754954107517,0.24031475637189467,-0.3644376381599904,0.12863673136889245,0.007654890887003856,620.71
2025-07-08T12:33:01.154604,SPY250708P00624000,put,624.0,3.34,3.27,3.36,0.0796670453329031,-0.8911735667196619,0.07208968420071384,-0.16524930079498107,0.060622864498994594,-0.015246584783522234,620.71
2025-07-08T12:33:01.154604,SPY250708C00627000,call,627.0,0.03,0.03,0.04,0.09699777738876787,0.025210745283270473,0.0186766731320362,-0.0948817961247623,0.019122555097813406,0.00042790580013092535,620.71
2025-07-08T12:33:01.154604,SPY250708P00627000,put,627.0,6.31,6.27,6.28,0.12292243224979668,-0.9385304053664686,0.03039772611630979,-0.16174770850381812,0.03944181235348004,-0.01613329336753481,620.71
