timestamp,symbol,option_type,strike,latest_trade_price,latest_quote_bid,latest_quote_ask,implied_volatility,delta,gamma,theta,vega,rho,price,price_diff_3_periods,price_diff_6_periods,price_diff_12_periods,price_diff_15_periods,price_diff_30_periods
2025-07-08 12:31:47.639743,SPY250708P00621000,put,621.0,0.77,0.78,0.79,0.05842198299873,-0.5046296289051415,0.2101049547752742,-0.33567408374427,0.1296429945990022,-0.0086051915148195,620.89,1.051948051948052,1.1103896103896103,1.237012987012987,1.276190476190476,1.3242424242424242
2025-07-08 12:31:47.639743,SPY250708C00624000,call,624.0,0.02,0.01,0.02,0.0499438268988331,0.0316147431831158,0.0437799809675142,-0.0603556342029919,0.0230937176153729,0.0005372404902711,620.89,1.5,1.5833333333333335,1.6666666666666665,1.7666666666666666,1.716666666666667
2025-07-08 12:31:47.639743,SPY250708P00627000,put,627.0,6.31,6.21,6.27,0.154393051933285,-0.8831279683626951,0.0391303767552487,-0.4166016844156887,0.0638084576902177,-0.0151954883363483,620.89,1.0,1.002377179080824,1.0083201267828845,1.0095087163232968,1.014421553090333
2025-07-08 12:31:47.639743,SPY250708C00619000,call,619.0,2.12,2.09,2.13,0.0583476803944044,0.8518992177522866,0.1219167356314708,-0.2913546424176872,0.0751317296461728,0.0144333069948004,620.89,0.9795597484276729,0.9410377358490566,0.877751572327044,0.8603773584905662,0.8325471698113208
2025-07-08 12:31:47.639743,SPY250708P00625000,put,625.0,4.12,4.15,4.16,0.0861122727866329,-0.9238037936163797,0.0511951884113511,-0.1213404777820535,0.0465618967459218,-0.0158274119840678,620.89,1.011326860841424,1.0327669902912622,1.061690938511327,1.0744336569579287,1.0993527508090613
2025-07-08 12:31:47.639743,SPY250708P00615000,put,615.0,0.02,0.05,0.06,0.0890551804510569,-0.0189218962548249,0.0159601650950035,-0.0652318566693734,0.015011809113031,-0.0003224223607033,620.89,2.5000000000000004,2.083333333333333,2.416666666666667,2.366666666666667,2.2166666666666672
2025-07-08 12:31:47.639743,SPY250708P00620000,put,620.0,0.37,0.36,0.37,0.058669708071825,-0.3038870804127962,0.1834108571532118,-0.3074978953984385,0.1136515684789438,-0.0051794643659589,620.89,1.162162162162162,1.2252252252252251,1.4031531531531531,1.4486486486486487,1.510810810810811
2025-07-08 12:31:47.639743,SPY250708C00627000,call,627.0,0.01,0.03,0.04,0.0806411054452684,0.0111435947228206,0.0111757478312961,-0.039325639107655,0.0095185223130517,0.0001892862062315,620.89,1.6666666666666665,2.3333333333333335,2.0000000000000004,1.8000000000000005,2.066666666666667
2025-07-08 12:31:47.639743,SPY250708C00620000,call,620.0,1.27,1.26,1.27,0.0519651809581735,0.7187389628311647,0.1997596288257634,-0.3458222295848443,0.1096368709629916,0.012191447524171,620.89,0.9868766404199474,0.9553805774278213,0.8766404199475065,0.8535433070866142,0.815485564304462
2025-07-08 12:31:47.639743,SPY250708C00617000,call,617.0,3.76,4.01,4.059,0.01,1.0,2.5162803747994748e-33,-0.0845089705809409,2.6576359896992656e-34,0.0169017941161881,620.89,1.0354609929078014,1.0124113475177303,0.9813829787234043,0.9698581560283688,0.9482269503546101
2025-07-08 12:31:47.639743,SPY250708P00622000,put,622.0,1.38,1.38,1.4,0.0585891338387315,-0.7041021650714144,0.1814614366741769,-0.2688709316656817,0.1122891743425036,-0.0120150683087997,620.89,1.0458937198067635,1.0845410628019325,1.1781400966183575,1.2072463768115942,1.2427536231884055
2025-07-08 12:31:47.639743,SPY250708P00623000,put,623.0,2.19,2.16,2.25,0.061771500876697,-0.8426214427888798,0.1198954880769449,-0.1696258675086134,0.0782217376877174,-0.0143935678798133,620.89,1.0273972602739727,1.0639269406392695,1.124048706240487,1.1470319634703197,1.1866057838660582
2025-07-08 12:31:47.639743,SPY250708C00621000,call,621.0,0.67,0.67,0.68,0.0526319770783994,0.4947335517123362,0.2332138318695539,-0.383148602846931,0.1296404276413718,0.0083974004088403,620.89,0.9502487562189055,0.9054726368159204,0.8059701492537313,0.7820895522388059,0.7398009950248756
2025-07-08 12:31:47.639743,SPY250708P00624000,put,624.0,3.15,3.06,3.22,0.0747853684829404,-0.892411927073752,0.0761433049134754,-0.1485564883996332,0.0601429639015822,-0.0152668394904334,620.89,0.9936507936507938,1.0253968253968255,1.0746031746031748,1.0984126984126985,1.1279365079365076
2025-07-08 12:31:47.639743,SPY250708P00618000,put,618.0,0.13,0.12,0.13,0.0749979920747556,-0.1102234151765233,0.0772599223542557,-0.2200953280909522,0.061198442491526,-0.0018785374314781,620.89,0.9487179487179487,1.012820512820513,1.1987179487179487,1.2666666666666668,1.2974358974358973
2025-07-08 12:31:47.639743,SPY250708P00626000,put,626.0,5.36,4.97,5.25,0.1430781520708297,-0.858234264476219,0.0482759517257567,-0.4481659793458952,0.0729525761578216,-0.0147460019854969,620.89,1.0,1.001554726368159,1.005441542288557,1.0062189054726365,1.012810945273632
2025-07-08 12:31:47.639743,SPY250708C00628000,call,628.0,0.01,0.03,0.04,0.0921159654966457,0.0098846434653838,0.0088131223232533,-0.0403310761898299,0.0085743493132104,0.0001678705830471,620.89,1.6666666666666665,1.3333333333333335,1.1666666666666667,1.1333333333333335,1.0666666666666669
2025-07-08 12:31:47.639743,SPY250708C00618000,call,618.0,3.0,2.96,2.97,0.0516446645892817,0.9622924850560832,0.0489333342174264,-0.1503579996309839,0.0266911161906041,0.0162870624944237,620.89,1.0,0.9744444444444444,0.92,0.9033333333333334,0.8805555555555555
2025-07-08 12:31:47.639743,SPY250708P00619000,put,619.0,0.22,0.17,0.22,0.0675816144662976,-0.183439625461795,0.1208955685432414,-0.2759586019442562,0.0862929687598371,-0.0031264610699444,620.89,0.9848484848484849,1.0909090909090908,1.2613636363636365,1.3121212121212122,1.3606060606060606
2025-07-08 12:31:47.639743,SPY250708C00616000,call,616.0,4.86,4.87,4.89,0.01,1.0,6.349695088696389e-52,-0.0843720030435326,6.706398205995224e-53,0.0168744006087065,620.89,1.0198902606310012,1.0113168724279835,0.9830246913580246,0.9773662551440329,0.9512345679012345
2025-07-08 12:32:01.856104,SPY250708C00626000,call,626.0,0.02,0.03,0.04,0.0757668257136062,0.021898242969098,0.0212308343103784,-0.0662294662309482,0.0169914945757944,0.0003719771648106,620.925,0.5,0.5,0.8333333333333333,0.7666666666666668,0.8666666666666668
2025-07-08 12:32:01.856104,SPY250708C00628000,call,628.0,0.01,0.01,0.02,0.0917123914340127,0.0099233673657244,0.0088816745766655,-0.0402980826297757,0.0086041565200705,0.0001685388186729,620.925,1.6666666666666665,1.3333333333333335,1.1666666666666667,1.1333333333333335,1.0666666666666669
2025-07-08 12:32:01.856104,SPY250708C00624000,call,624.0,0.02,0.01,0.02,0.0494643496748429,0.031881463725288,0.0445097444197546,-0.0602258969502548,0.0232558828833768,0.0005418081606454,620.925,1.5,1.5833333333333335,1.7916666666666667,1.8000000000000003,1.7500000000000004
2025-07-08 12:32:01.856104,SPY250708P00616000,put,616.0,0.06,0.05,0.06,0.092980692509091,-0.0477743904891582,0.0329095263361986,-0.1461948303299573,0.032322119792918,-0.0008143647510816,620.925,0.6666666666666667,0.9166666666666667,1.013888888888889,1.0000000000000002,1.0388888888888892
2025-07-08 12:32:01.856104,SPY250708P00628000,put,628.0,7.46,6.98,7.27,0.1992496647044835,-0.857242000499006,0.0348282583989362,-0.6563308022808645,0.073301824536496,-0.0147874791550642,620.925,0.971403038427167,0.9642537980339588,0.9606791778373548,0.959964253798034,0.958534405719392
2025-07-08 12:32:01.856104,SPY250708P00626000,put,626.0,5.36,5.13,5.23,0.1470951130746953,-0.8498067518104203,0.0488127827847475,-0.4847916669856195,0.0758433031330156,-0.0146034591059694,620.925,1.0,1.0031094527363185,1.0062189054726365,1.0068407960199002,1.0142412935323384
2025-07-08 12:32:01.856104,SPY250708P00623000,put,623.0,2.19,2.2,2.23,0.0653687054108342,-0.8246705099735139,0.1214777677408031,-0.2037073638752087,0.0838787817929766,-0.0140890009974055,620.925,1.0578386605783867,1.0791476407914766,1.1426940639269407,1.160426179604262,1.1931506849315072
2025-07-08 12:32:01.856104,SPY250708P00627000,put,627.0,6.31,6.17,6.24,0.1590938463300898,-0.874634149903194,0.0398931677123182,-0.4580274506512847,0.0670405134752428,-0.015051841356949,620.925,1.0,1.0047543581616483,1.0095087163232965,1.0104595879556264,1.015530903328051
2025-07-08 12:32:01.856104,SPY250708C00617000,call,617.0,3.76,3.99,4.03,0.01,1.0,6.673845909222214e-34,-0.0845089705809409,7.049553367321377e-35,0.0169017941161881,620.925,1.0372340425531916,1.0115248226950355,0.9751773049645389,0.9647163120567375,0.9462765957446809
2025-07-08 12:32:01.856104,SPY250708C00623000,call,623.0,0.11,0.11,0.12,0.0535278113293597,0.1270477260761462,0.1196758185305328,-0.1918923690800679,0.0676661271010062,0.0021582769675022,620.925,0.9393939393939396,0.8939393939393939,0.7575757575757576,0.7515151515151515,0.693939393939394
2025-07-08 12:32:01.856104,SPY250708P00620000,put,620.0,0.43,0.4,0.41,0.0648509394230573,-0.3151704132404347,0.1685815442517112,-0.3475868554012857,0.1154813166717495,-0.0053733476394881,620.925,1.0387596899224805,1.0891472868217054,1.2403100775193798,1.268217054263566,1.3085271317829457
2025-07-08 12:32:01.856104,SPY250708C00616000,call,616.0,4.89,4.85,4.9,0.01,1.0,1.2062324092419167e-52,-0.0843720030435326,1.2741378596399952e-53,0.0168744006087065,620.925,1.0204498977505114,0.9965916837082484,0.9727334696659851,0.9679618268575324,0.9424676209952283
2025-07-08 12:32:01.856104,SPY250708P00618000,put,618.0,0.1,0.08,0.13,0.0704221715827475,-0.0934166771298846,0.0729369720256912,-0.1830794238834313,0.0542553501029985,-0.0015919109656677,620.925,1.4000000000000001,1.4166666666666667,1.6333333333333329,1.7,1.7099999999999997
2025-07-08 12:32:01.856104,SPY250708P00622000,put,622.0,1.44,1.39,1.42,0.0659327989444622,-0.6771745791953396,0.1674961937159096,-0.3267628474287276,0.1166519176004197,-0.011559304810599,620.925,1.0277777777777777,1.0613425925925926,1.1504629629629628,1.1685185185185183,1.1983796296296294
2025-07-08 12:32:01.856104,SPY250708C00614000,call,614.0,6.42,6.82,6.94,0.01,1.0,8.729631504773995e-103,-0.0840980679687159,9.221070430307e-104,0.0168196135937431,620.925,0.9999999999999999,1.0000000000000002,0.9937694704049846,0.9900311526479755,0.9927829698857735
2025-07-08 12:32:01.856104,SPY250708C00619000,call,619.0,2.12,2.07,2.11,0.0541098075316829,0.874123076809223,0.1176274622462304,-0.2559540048166656,0.0672310887127836,0.0148121882593908,620.925,0.9496855345911949,0.9205974842767294,0.8624213836477987,0.8496855345911949,0.8257861635220126
2025-07-08 12:32:01.856104,SPY250708C00620000,call,620.0,1.24,1.24,1.26,0.0467592152467997,0.7473959325149467,0.210252563471926,-0.306192507522197,0.1038469966673999,0.0126804608053929,620.925,0.9973118279569891,0.9569892473118279,0.8790322580645162,0.8639784946236562,0.8284946236559141
2025-07-08 12:32:01.856104,SPY250708P00621000,put,621.0,0.8,0.73,0.74,0.0620880921600688,-0.4973623538776016,0.19769675672841,-0.3600909579210113,0.1296561994630014,-0.0084828690296287,620.925,1.0416666666666667,1.0999999999999999,1.2197916666666668,1.2474999999999998,1.2829166666666665
2025-07-08 12:32:01.856104,SPY250708C00615000,call,615.0,5.78,5.94,6.03,0.01,1.0,1.3401174241005768e-75,-0.0842350355061243,1.4155599976648657e-76,0.0168470071012248,620.925,1.008650519031142,0.9976931949250288,0.9867358708189157,0.972087658592849,0.9551326412918105
2025-07-08 12:32:01.856104,SPY250708P00624000,put,624.0,3.15,3.13,3.21,0.0796489710856154,-0.87492903649529,0.0795531898669307,-0.1916953241906205,0.0669303653665297,-0.0149702825201599,620.925,1.0137566137566139,1.0354497354497354,1.0907407407407408,1.1113227513227513,1.132169312169312
2025-07-08 12:32:01.856104,SPY250708P00615000,put,615.0,0.05,0.01,0.06,0.1041243808277982,-0.0369611960942817,0.0238759771939482,-0.1335659606466012,0.0262602595843992,-0.0006301405667079,620.925,0.7999999999999999,0.8666666666666667,0.9666666666666668,0.9066666666666668,0.8800000000000002
2025-07-08 12:32:01.856104,SPY250708P00617000,put,617.0,0.05,0.08,0.09,0.0749656485803575,-0.0491709666348444,0.0417694751744431,-0.1197871656857762,0.033075525178756,-0.0008378488344586,620.925,1.5999999999999999,1.6666666666666665,1.883333333333333,1.9333333333333331,2.039999999999999
2025-07-08 12:32:01.856104,SPY250708C00625000,call,625.0,0.02,0.03,0.04,0.0628281245694149,0.0258385360542158,0.02942401836513,-0.0635381242656225,0.0195272688940238,0.0004390080273825,620.925,1.5,1.1666666666666667,1.0416666666666665,1.1000000000000003,1.116666666666667
2025-07-08 12:32:01.856104,SPY250708C00621000,call,621.0,0.65,0.66,0.67,0.0497428960058207,0.5030024767914473,0.2467595593823775,-0.3651671114723139,0.1296553612851269,0.0085390907644309,620.925,0.9333333333333333,0.8948717948717948,0.8089743589743589,0.7917948717948715,0.7512820512820513
2025-07-08 12:32:01.856104,SPY250708C00627000,call,627.0,0.01,0.01,0.02,0.0802312412451254,0.0111942493529214,0.0112765864609709,-0.03928796813781,0.0095566700678853,0.0001901586103962,620.925,2.3333333333333335,2.666666666666667,2.0000000000000004,1.8000000000000005,2.1333333333333337
2025-07-08 12:32:01.856104,SPY250708P00625000,put,625.0,4.12,4.12,4.19,0.092465356496395,-0.9067216633268907,0.0554884525157509,-0.1728740258560699,0.0541959819081552,-0.0155377027068835,620.925,1.016990291262136,1.0453074433656957,1.0720064724919094,1.0828478964401294,1.1021035598705502
2025-07-08 12:32:01.856104,SPY250708P00619000,put,619.0,0.23,0.22,0.23,0.0694815248637053,-0.1858593818743318,0.1185451795581989,-0.2864177701501254,0.0870038893452953,-0.0031680749778169,620.925,0.9855072463768116,1.0797101449275361,1.2391304347826084,1.2637681159420289,1.307246376811594
2025-07-08 12:32:01.856104,SPY250708C00618000,call,618.0,2.99,2.91,3.04,0.01,1.0,2.3788804063991345e-19,-0.0846459381183493,2.5128006560973e-20,0.0169291876236698,620.925,0.9988851727982162,0.9604236343366778,0.9102564102564104,0.8945373467112598,0.8793756967670012
2025-07-08 12:32:01.856104,SPY250708C00622000,call,622.0,0.23,0.24,0.29,0.0461864265308552,0.2553804123280023,0.2140844142940274,-0.2628861995290955,0.104444323325899,0.0043381392472538,620.925,1.0434782608695652,0.971014492753623,0.9094202898550723,0.8956521739130434,0.8449275362318842
2025-07-08 12:32:01.856104,SPY250708P00614000,put,614.0,0.02,0.04,0.05,0.1021335791764102,-0.0167420366686074,0.0125359537523316,-0.0676369243672393,0.0135241930175427,-0.0002853575100947,620.925,1.5,1.9166666666666665,1.625,1.5000000000000002,1.5000000000000002
2025-07-08 12:32:36.817351,SPY250708P00628000,put,628.0,7.46,6.14,7.88,0.192619193639685,-0.8673416968822465,0.0342704336886586,-0.5966346198702042,0.0697152272710564,-0.0149579846395419,620.87,0.9571045576407506,0.9571045576407506,0.9571045576407506,0.9571045576407506,0.9571045576407503
2025-07-08 12:32:36.817351,SPY250708C00625000,call,625.0,0.03,0.01,0.04,0.0680931004131515,0.0343831753854848,0.0344121904627396,-0.0871754637346613,0.0247470772209907,0.0005840406055228,620.87,1.0,0.6666666666666666,0.6666666666666667,0.7333333333333335,0.7333333333333335
2025-07-08 12:32:36.817351,SPY250708P00620000,put,620.0,0.41,0.4,0.41,0.0616176969513184,-0.3160189169425913,0.1776465937273184,-0.3292271588821226,0.115603460117749,-0.0053867579441684,620.87,1.146341463414634,1.1951219512195121,1.3414634146341464,1.3544715447154472,1.3829268292682926
2025-07-08 12:32:36.817351,SPY250708C00617000,call,617.0,4.01,3.87,4.05,0.0757464780629776,0.946693402230942,0.0440862066576382,-0.2135367418007149,0.035267417840411,0.0159935214422773,620.87,0.9476309226932668,0.9330839567747299,0.9031587697423109,0.8955943474646716,0.8826267664172903
2025-07-08 12:32:36.817351,SPY250708P00618000,put,618.0,0.13,0.12,0.13,0.0746375657387369,-0.1106660333643414,0.0778588999973394,-0.2196048822380408,0.061372556869078,-0.0018860060310936,620.87,1.0256410256410255,1.141025641025641,1.3076923076923077,1.3333333333333335,1.3256410256410256
2025-07-08 12:32:36.817351,SPY250708P00615000,put,615.0,0.05,0.01,0.06,0.1033497579021241,-0.0372059569568662,0.0241871865303567,-0.1332502433814636,0.0263999621457152,-0.0006342482875564,620.87,0.6,0.9,0.9500000000000001,0.8666666666666668,0.8600000000000002
2025-07-08 12:32:36.817351,SPY250708P00625000,put,625.0,4.19,4.14,4.18,0.0961273991372418,-0.9011153956391772,0.055719969396002,-0.1946696043493798,0.0565674429962234,-0.0154428908408355,620.87,1.0143198090692123,1.0409705648369132,1.0630469371519489,1.0719172633253777,1.0858392999204454
2025-07-08 12:32:36.817351,SPY250708C00621000,call,621.0,0.68,0.68,0.69,0.0541633588013521,0.4903818912763244,0.2265812634325329,-0.3926194547800007,0.1296098681845819,0.0083228330092255,620.87,0.8529411764705883,0.8088235294117645,0.7426470588235292,0.7362745098039213,0.7073529411764705
2025-07-08 12:32:36.817351,SPY250708C00619000,call,619.0,2.14,2.06,2.14,0.0630302688388685,0.8308375651527224,0.123149568524823,-0.3287208901367717,0.0819767205813734,0.0140740306596266,620.87,0.9034267912772586,0.8855140186915889,0.8360591900311526,0.8295950155763239,0.8113707165109034
2025-07-08 12:32:36.817351,SPY250708P00617000,put,617.0,0.09,0.04,0.05,0.0843023508808134,-0.0734923800149608,0.0508741834678368,-0.1846588033858229,0.0452945160877876,-0.0012525812049286,620.87,0.7777777777777777,0.962962962962963,1.0462962962962965,1.088888888888889,1.1333333333333333
2025-07-08 12:32:36.817351,SPY250708C00622000,call,622.0,0.25,0.28,0.29,0.049444201612243,0.2583681288184853,0.2012107613016318,-0.2816930562350879,0.1050691114509282,0.0043880279490283,620.87,0.96,0.8666666666666666,0.8166666666666665,0.8106666666666666,0.7693333333333336
2025-07-08 12:32:36.817351,SPY250708P00624000,put,624.0,3.12,3.16,3.21,0.0658672306889263,-0.9217755320604876,0.0682821685816598,-0.0776066048709218,0.0474990798458906,-0.0157650075230257,620.87,1.0438034188034186,1.064102564102564,1.1183226495726495,1.1356837606837604,1.1476495726495726
2025-07-08 12:32:36.817351,SPY250708C00616000,call,616.0,4.99,4.91,5.0,0.0835578740295477,0.9666745302540038,0.0273316055729771,-0.1822997854832742,0.0241190952722255,0.016306553852022,620.87,1.0,0.9649298597194389,0.9473947895791582,0.9438877755511021,0.9200400801603205
2025-07-08 12:32:36.817351,SPY250708P00622000,put,622.0,1.39,1.35,1.38,0.0582199227763108,-0.70891789657205,0.1812354311957093,-0.2639036859755836,0.1114354104674747,-0.012096872724512,620.87,1.1031175059952039,1.1330935251798562,1.2212230215827338,1.2292565947242207,1.2508393285371702
2025-07-08 12:32:36.817351,SPY250708C00627000,call,627.0,0.01,0.03,0.04,0.0808752152773606,0.0111148785759067,0.0111187805285866,-0.039347081611536,0.0094968831444924,0.0001887916345595,620.87,3.0,3.0,2.0000000000000004,1.8000000000000005,2.2000000000000006
2025-07-08 12:32:36.817351,SPY250708P00614000,put,614.0,0.02,0.04,0.05,0.1014523879500521,-0.0168438593691238,0.0126868709918362,-0.0675183764612737,0.0135933119676755,-0.0002870643004523,620.87,1.8333333333333337,1.9166666666666667,1.625,1.5000000000000002,1.5000000000000002
2025-07-08 12:32:36.817351,SPY250708P00616000,put,616.0,0.02,0.05,0.06,0.0759315717587527,-0.0218058398622195,0.0211111208799166,-0.062416545361385,0.0169294234833989,-0.0003714682683631,620.87,2.8333333333333335,3.166666666666667,3.166666666666667,3.166666666666667,3.150000000000001
2025-07-08 12:32:36.817351,SPY250708C00620000,call,620.0,1.3,1.26,1.28,0.0559362554698482,0.7009677520972106,0.1909905107602869,-0.3749961550485944,0.1128271626904685,0.0118879410477971,620.87,0.9205128205128204,0.8858974358974359,0.8173076923076924,0.8092307692307694,0.7820512820512822
2025-07-08 12:32:36.817351,SPY250708C00628000,call,628.0,0.03,0.01,0.04,0.1078203961086886,0.0229577599475643,0.0155270956504508,-0.0972655076031862,0.0176807074401969,0.0003896927237984,620.87,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.3333333333333334
2025-07-08 12:32:36.817351,SPY250708C00614000,call,614.0,6.42,6.78,7.05,0.01,1.0,3.379867891154337e-101,-0.0840980679687159,3.569506786473181e-102,0.0168196135937431,620.87,0.9999999999999999,1.0000000000000002,0.991692627206646,0.9883696780893044,0.9927829698857734
2025-07-08 12:32:36.817351,SPY250708C00618000,call,618.0,3.06,2.97,3.06,0.0704398261108564,0.9024518929382712,0.0752853946599425,-0.2735889526256821,0.0560063787736516,0.0152669947059886,620.87,0.9498910675381264,0.9166666666666665,0.8752723311546841,0.8649237472766885,0.8544662309368193
2025-07-08 12:32:36.817351,SPY250708P00619000,put,619.0,0.22,0.21,0.22,0.0671560504490538,-0.1843619831922052,0.1220462158894656,-0.2749416075573809,0.0865601403137921,-0.0031420499864258,620.87,1.0909090909090908,1.1818181818181819,1.3484848484848484,1.3454545454545455,1.374242424242424
2025-07-08 12:32:36.817351,SPY250708P00623000,put,623.0,2.22,2.13,2.22,0.063443296995768,-0.83852496096057,0.1187204546058429,-0.1807126275479508,0.0795462629931371,-0.0143242463701805,620.87,1.0705705705705706,1.0855855855855856,1.1467717717717718,1.157057057057057,1.1830330330330334
2025-07-08 12:32:36.817351,SPY250708C00615000,call,615.0,5.83,5.98,6.06,0.01,1.0,3.065775686095165e-74,-0.0842350355061243,3.237791378166459e-75,0.0168470071012248,620.87,1.0000000000000002,0.983704974271012,0.9704116638078901,0.9588336192109779,0.9444253859348196
2025-07-08 12:32:36.817351,SPY250708C00626000,call,626.0,0.01,0.01,0.02,0.0691876975503641,0.0127889545958398,0.0146789080068934,-0.0381911310458356,0.0107258350471643,0.000217267896984,620.87,1.0,1.0,1.6666666666666665,1.5333333333333337,1.8000000000000005
2025-07-08 12:32:36.817351,SPY250708C00624000,call,624.0,0.05,0.05,0.06,0.0599553197143273,0.0597143386645777,0.0609101994810364,-0.1206894985432369,0.0385679212472024,0.0010143792177171,620.87,0.4666666666666667,0.5666666666666667,0.7166666666666666,0.7066666666666667,0.6800000000000002
2025-07-08 12:32:36.817351,SPY250708P00626000,put,626.0,5.36,5.1,5.21,0.1406894769905816,-0.8632697624692983,0.0479036126099225,-0.4265353028148861,0.0711767851695717,-0.0148311862308031,620.87,1.0,1.0046641791044777,1.0069962686567164,1.007462686567164,1.0159825870646766
2025-07-08 12:32:36.817351,SPY250708C00623000,call,623.0,0.11,0.11,0.12,0.0545580887194154,0.1250951062911403,0.1161650907283778,-0.1932124361877754,0.0669334591790082,0.002124871195698,620.87,0.9090909090909093,0.803030303030303,0.7348484848484848,0.7151515151515152,0.6848484848484848
2025-07-08 12:32:36.817351,SPY250708P00621000,put,621.0,0.78,0.77,0.78,0.0584115975405653,-0.5088332479225371,0.2101117130851625,-0.3351697356400612,0.1296157671236329,-0.0086766931133607,620.87,1.1196581196581197,1.1623931623931623,1.2905982905982905,1.3,1.326068376068376
2025-07-08 12:32:36.817351,SPY250708P00627000,put,627.0,6.31,5.93,6.22,0.1515731187077598,-0.8882230634177691,0.0386144010598219,-0.3920512622559735,0.0618130219562839,-0.0152816726954572,620.87,1.0,1.0071315372424723,1.0106973058637085,1.0114104595879558,1.016640253565769
2025-07-08 12:32:49.351540,SPY250708C00626000,call,626.0,0.01,0.03,0.04,0.070735854435295,0.0125397455773657,0.0141181510425337,-0.0383515938766191,0.0105425101308576,0.000212984155334,620.74,1.0,1.3333333333333335,1.666666666666667,1.5333333333333337,1.8666666666666671
2025-07-08 12:32:49.351540,SPY250708C00624000,call,624.0,0.02,0.05,0.06,0.0519912880118546,0.0305271158268426,0.0408650725028023,-0.0608986367687681,0.02242897617963,0.0005186137500918,620.74,1.6666666666666665,1.6666666666666665,1.8333333333333337,1.8000000000000005,1.7000000000000004
2025-07-08 12:32:49.351540,SPY250708P00624000,put,624.0,3.12,3.18,3.3,0.0115959358818774,-1.0,4.879089686457596e-16,0.0854677433427992,5.972706939767537e-17,-0.0170935486685598,620.74,1.0673076923076923,1.0865384615384615,1.1354166666666665,1.149358974358974,1.1522435897435894
2025-07-08 12:32:49.351540,SPY250708C00621000,call,621.0,0.58,0.58,0.6,0.0512041298690516,0.4586654984830413,0.2385076439291532,-0.3689943483015711,0.128924035782183,0.0077844389459825,620.74,0.9942528735632185,0.9137931034482758,0.8548850574712642,0.8517241379310343,0.821264367816092
